Content,Name,Liked
蹲蹲海淀学生 本人211计算机大三,🌙,1
蹲学生。本人女，211学校国际新闻专业，四六级成绩600+，专四通过，普通话二甲；高考670+；同时有丰富家教经验，之前带过自家弟弟妹妹，一名四年级女生全科和两名新初一男生数学。擅长小初语文、小初数学、初中科学等科目～,招财鱼🍀,0
家在呼家楼附近，需要家教,苏苏,0
蹲北京大学生，急需家教老师[哭惹R],cosplay完就改名,0
捞捞北京想接家教的uu，手上现在有好多单子出不去[哭惹R],辞.,1
蹲北京家教大学生 一般小学到高中都有,C9_Offical,0
蹲兼职[哭惹R],SS,0
北航理学说是，蹲学生,我们各自努力，顶端相见,0
北京211在读接语文英语等,KAZL,0
蹲家教资源 求中介,咪咕,0
清华大学 蹲个学生,小西米,0
北大毕业，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接北京家教，可教小学初中高一数学英语，本人有亲和力有耐心,星星✨,0
蹲一蹲北京四川想做家教的宝子,小红薯62205B9E,0
北大硕士，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接家教,星星✨,1
北京985高校营养健康博士在读，女生，喜欢教育工作，四六级本科已通过，有教师资格证，想找一个北京家教[黄金薯R],曌,0
礼貌借楼[派对R][派对R]蹲北京学生[偷笑R]本人女，19岁，中国传媒大学，准大二[派对R]，性格沉稳踏实负责[偷笑R]可教小学、初中生、高一数理化。[派对R]高考省排名前1.07%，理综236，英语135，大学物理97（满分100），中考数学110+（满分120），化学40+（满分50）[派对R][派对R]有4段家教经验，曾辅导一名初中生数学，现该生中考110（满分120）[赞R][赞R][赞R]坐标北京朝阳区，暑假会留京。[害羞R][害羞R]8月5-8月30日上午可兼职家教，线下（需要在北京）[派对R][派对R]9月开学后时间可以商量[赞R],昔洛的奶糖,1
捞想做家教的北京大学生[害羞R],开心噜噜哒,0
捞一下想做北京家教的宝子们。[飞吻R],开心噜噜哒,0
这也太少了[笑哭R]下游往中游，和中游往上游的难度可不一样，这还是全科的,家有小虎妞,0
北京985研一在读，可带小学全科和初中英语，家教经验丰富，欢迎家长私聊,努力的榴莲糖,2
找能做深圳上海杭州北京家教的！！有一年以上经验，或者985 211 大三大四生，住家全国可接！！,橙子,0
蹲家教群[哭惹R],jj南北,0
蹲学生，北京师范大学大二在读，女，家教经验丰富，高考数学英语皆140+，四六级已过，普通话二甲。,小昭,0
什么群 相进哈哈哈哈哈,嘟嘟,0
做仰卧起坐都有钱拿[捂脸R][捂脸R][捂脸R],呼啦呼啦圈,0
北京211本科，女生，可以教小学初中高中数学和英语[微笑R],Miller0512,0
初中人分比本校牛,锦瑟,0
北京大学在读，暑假接高中数学物理化学，（有自己很牛逼的方法，成绩差也适用,piiinky pie🎈,0
求一个初一英语家教老师，在金隅学府,小红薯63BFEC63,0
有家教群能拉我一下吗,蓝宝铲屎官,1
求拉群,Suspicious,0
大学生老师会干,李老师,0
这里[偷笑R],李老师,0
蹲家教群,书海泛舟,0
求拉家教群,今天学英语了吗,0
想进群[笑哭R][笑哭R][笑哭R],笑不露钢牙,0
🙋🏻、成绩优异、留学生[害羞R]会英俄双语、舞蹈可以陪练,123在评漂流,0
海淀第一给6w？？？冲家长这脑子 孩子也考不了第一[笑哭R],秋一秋酷,0
我最多带到过海淀区30，再往上就没了，好难啊，跟孩子悟性有关系的,普通群众,0
这家长也是异想天开 能给孩子教成海淀第一 你一年至少给个八十万,小红薯65303799,0
主要是高强度的作业训练孩子能做到吗？会不会厌学[笑哭R]会不会身体吃不消[笑哭R],不爱学习的兔子,0
谁能把我儿子辅导成为小学年级第一我能奖励30w[笑哭R],是我呀,0
说实话，这有钱人钱太少了吧,还我炸酱面,0
我当初也看到这个了[偷笑R],嗯呐,0
能保持就不错了[笑哭R],肥仙女,0
能把我娃送进天津市五所（最好的五个高中），20万少不少？,嘟嘟姐姐小专家,0
都海淀区第一了，还需要家教吗,嗷嗷爱吃鲷鱼烧,2
只有闵姜西可以,Renee,0
这太少了，我这儿，天天去老师家作业的都不止。,用户已注销,4
这个条件不咋样，据我所知的成都某老板，也不是特别特别有钱的那种，顾的他儿子的教导主任，从放学接孩子去他家辅导学习，晚上送回来，就这一项20万一年。,......,3
海淀区第一才几万块，呵呵[笑哭R]在北京这不叫有钱人吧,爱吃蛋炒饭,10
招太子太傅呢,用户已注销,5
这个我也看见类似的了 我惊了[笑哭R],肉🐰想吃锅包肉,1
laak,橘子味的小仙女🍊,0
把吊车尾带成区第一，百来万都不算多,Nini,13
有这样的家教请联系我！我贷款也要发国际顶刊！读博士头发都要掉光了,用户已注销,9
前半部分对老师的要求很变态的,小浩的海角,3
这个价格在首都来讲的话有点抠门的,小浩的海角,4
我们学校这边好多找这样的老师的，关键我们也没时间一天陪五个小时[笑哭R][笑哭R],弦歌不辍的小公主,0
海淀区第一你在逗我？前100你也是逗我呢。有这个能力人家能看上这几万块钱？,Vi盖茨比,6
我在朋友圈也看到了[笑哭R],野生时尚博主Nancy,0
讲真...奖金真心不多.,KenZo爱生活,3
所以那些说读书无用论的人还会再叨叨叨吗、,star,3
能把年级中下游的孩子教成海淀区第一，这老师还看得上6w奖励吗？而且这家长提出帮孩子发一篇国际顶刊一作奖励4w[黑薯问号R]要是有这样的好事，贷款我也买上它几篇。按着奖励标准有钱人不一定，想得美是真的。,芝士就是力量！,993
我如果能top10毕业，还能把学生带成海淀第一，我还能看得上那几万块钱么[笑哭R],我爱锅包肉火锅麻辣烫凉皮,532
能把我孩子培养成这样，我能给这奖励后面再加个0。这真不算什么。,用户已注销,183
把一个普通中上游小孩辅导成海淀区第一简直难于上青天好吗，有这本事我随便干点啥都能挣6万[笑哭R],大萌王与小世界,127
top10且能达到她要求这么用心的 正儿八经去做一份工作事业只会比这个赚得多还能积累社会经验和工作资历,小红薯629028A8,85
错了，人分初中比本部牛。,Jenny,3
初中人大附中分校是全海淀top1，要比人大附中初中的本校好，,恒温恒湿,5
我只能说，给的太少了[doge][doge][doge]要是能带到第一名，别说六万，六百万都有家长愿意[doge],用户已注销,24
这标准 出这点钱好意思叫奖金？,阳阳,18
说说月薪吧，奖励都是拿不到的东西,SandyL,14
蹲！蹲！！蹲！！！急需家教,黄不荒,0
211理工科研一在读 🉑教全年级段数学英语 坐标北京朝阳东四环 寒暑假兼职,SERIOUS,0
最近加了一个中介小哥，提供家教信息都是高质量高净值家庭，我自己这边课时费可以保障，主要是收费简直不要太低，比那些无良中介强太多了,POP-UP,0
一.个人简介北京大学数院研究生，七年的一对一教学经验，有高中数学教师资格证。二.教学成果辅导小学奥数一对二。辅导全国卷考试年排900到年排330。北京高二学生数学从70——94。北京高一学生数学提高10分。三.教课风格擅长鼓励式教学，通过引导学生思考来发掘潜力。对于不同情况的孩子因材施教，夯实基础，巩固提高。介绍初高中学习技巧方法，有自己独特的总结归纳技巧。四.教学方式线上,北大weiwei,0
女，29，江西女[拔草R]，坐标北京，喜欢小盆友，口语较好，雅思7.5，六级554。本985+世界前三十硕，物理和经济学背景。本科时带过英语、化学、数学的上门家教[偷笑R][偷笑R]本科获专业奖学金，硕士英国Distinction一等学位。个人爱好旅行，喜欢小动物，看看有缘滴小朋友[微笑R][微笑R],Anniecloset,0
求拉群,爱吃托马斯,0
需要个寒假能在北京线下辅导初二孩子作业的大学生老师，最好数学和英语比较好,立,0
蹲蹲海淀学生 本人211计算机大三,🌙,1
蹲学生。本人女，211学校国际新闻专业，四六级成绩600+，专四通过，普通话二甲；高考670+；同时有丰富家教经验，之前带过自家弟弟妹妹，一名四年级女生全科和两名新初一男生数学。擅长小初语文、小初数学、初中科学等科目～,招财鱼🍀,0
家在呼家楼附近，需要家教,苏苏,0
蹲北京大学生，急需家教老师[哭惹R],cosplay完就改名,0
捞捞北京想接家教的uu，手上现在有好多单子出不去[哭惹R],辞.,1
蹲北京家教大学生 一般小学到高中都有,C9_Offical,0
蹲兼职[哭惹R],SS,0
北航理学说是，蹲学生,我们各自努力，顶端相见,0
北京211在读接语文英语等,KAZL,0
蹲家教资源 求中介,咪咕,0
清华大学 蹲个学生,小西米,0
北大毕业，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接北京家教，可教小学初中高一数学英语，本人有亲和力有耐心,星星✨,0
蹲一蹲北京四川想做家教的宝子,小红薯62205B9E,0
北大硕士，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接家教,星星✨,1
北京985高校营养健康博士在读，女生，喜欢教育工作，四六级本科已通过，有教师资格证，想找一个北京家教[黄金薯R],曌,0
礼貌借楼[派对R][派对R]蹲北京学生[偷笑R]本人女，19岁，中国传媒大学，准大二[派对R]，性格沉稳踏实负责[偷笑R]可教小学、初中生、高一数理化。[派对R]高考省排名前1.07%，理综236，英语135，大学物理97（满分100），中考数学110+（满分120），化学40+（满分50）[派对R][派对R]有4段家教经验，曾辅导一名初中生数学，现该生中考110（满分120）[赞R][赞R][赞R]坐标北京朝阳区，暑假会留京。[害羞R][害羞R]8月5-8月30日上午可兼职家教，线下（需要在北京）[派对R][派对R]9月开学后时间可以商量[赞R],昔洛的奶糖,1
捞想做家教的北京大学生[害羞R],开心噜噜哒,0
捞一下想做北京家教的宝子们。[飞吻R],开心噜噜哒,0
这也太少了[笑哭R]下游往中游，和中游往上游的难度可不一样，这还是全科的,家有小虎妞,0
北京985研一在读，可带小学全科和初中英语，家教经验丰富，欢迎家长私聊,努力的榴莲糖,2
找能做深圳上海杭州北京家教的！！有一年以上经验，或者985 211 大三大四生，住家全国可接！！,橙子,0
蹲家教群[哭惹R],jj南北,0
蹲学生，北京师范大学大二在读，女，家教经验丰富，高考数学英语皆140+，四六级已过，普通话二甲。,小昭,0
什么群 相进哈哈哈哈哈,嘟嘟,0
做仰卧起坐都有钱拿[捂脸R][捂脸R][捂脸R],呼啦呼啦圈,0
北京211本科，女生，可以教小学初中高中数学和英语[微笑R],Miller0512,0
初中人分比本校牛,锦瑟,0
北京大学在读，暑假接高中数学物理化学，（有自己很牛逼的方法，成绩差也适用,piiinky pie🎈,0
求一个初一英语家教老师，在金隅学府,小红薯63BFEC63,0
有家教群能拉我一下吗,蓝宝铲屎官,1
求拉群,Suspicious,0
大学生老师会干,李老师,0
这里[偷笑R],李老师,0
蹲家教群,书海泛舟,0
求拉家教群,今天学英语了吗,0
想进群[笑哭R][笑哭R][笑哭R],笑不露钢牙,0
🙋🏻、成绩优异、留学生[害羞R]会英俄双语、舞蹈可以陪练,123在评漂流,0
海淀第一给6w？？？冲家长这脑子 孩子也考不了第一[笑哭R],秋一秋酷,0
我最多带到过海淀区30，再往上就没了，好难啊，跟孩子悟性有关系的,普通群众,0
这家长也是异想天开 能给孩子教成海淀第一 你一年至少给个八十万,小红薯65303799,0
主要是高强度的作业训练孩子能做到吗？会不会厌学[笑哭R]会不会身体吃不消[笑哭R],不爱学习的兔子,0
谁能把我儿子辅导成为小学年级第一我能奖励30w[笑哭R],是我呀,0
说实话，这有钱人钱太少了吧,还我炸酱面,0
我当初也看到这个了[偷笑R],嗯呐,0
能保持就不错了[笑哭R],肥仙女,0
能把我娃送进天津市五所（最好的五个高中），20万少不少？,嘟嘟姐姐小专家,0
都海淀区第一了，还需要家教吗,嗷嗷爱吃鲷鱼烧,2
只有闵姜西可以,Renee,0
这太少了，我这儿，天天去老师家作业的都不止。,用户已注销,4
这个条件不咋样，据我所知的成都某老板，也不是特别特别有钱的那种，顾的他儿子的教导主任，从放学接孩子去他家辅导学习，晚上送回来，就这一项20万一年。,......,3
海淀区第一才几万块，呵呵[笑哭R]在北京这不叫有钱人吧,爱吃蛋炒饭,10
招太子太傅呢,用户已注销,5
这个我也看见类似的了 我惊了[笑哭R],肉🐰想吃锅包肉,1
laak,橘子味的小仙女🍊,0
把吊车尾带成区第一，百来万都不算多,Nini,13
有这样的家教请联系我！我贷款也要发国际顶刊！读博士头发都要掉光了,用户已注销,9
前半部分对老师的要求很变态的,小浩的海角,3
这个价格在首都来讲的话有点抠门的,小浩的海角,4
我们学校这边好多找这样的老师的，关键我们也没时间一天陪五个小时[笑哭R][笑哭R],弦歌不辍的小公主,0
海淀区第一你在逗我？前100你也是逗我呢。有这个能力人家能看上这几万块钱？,Vi盖茨比,6
我在朋友圈也看到了[笑哭R],野生时尚博主Nancy,0
讲真...奖金真心不多.,KenZo爱生活,3
所以那些说读书无用论的人还会再叨叨叨吗、,star,3
老实说这个价钱真心便宜，连月嫂都比这个赚得容易。,rene,7
又扣又精,萌萌的小肥啾🌸,9
要求那么高，薪水跟不上，有点眼高手低了[笑哭R],嘻嘻国王鸭哒,5
这种条件只能有老师赌一把的，我二哥刚毕业教高中，学校分配最差的班给他。他硬是教成最好的班，十几年前本科还是比较吃香的时候他带的班全是二本以上，后来找他补课的都踏破门槛了，还得托关系花好价钱补课，想一对一不可能，每天一个小时二十多个学生。这种条件找不到现成这样的老师只能找到缺钱的赌一把的老师，等他教出来这样的学生哪怕一个就不是这个钱能请的动的了,小红薯62E07DD8,2
这娃要是真笨，给1000万也挣不上,LorettaLau,5
我建议他最好找那种退休的老教师，不要过于在乎老师学历。对付应试教育，还是要这种身经百战，英雄不问出处的老教师。我身边就有的真实案例，孩子五年级数学不及格 去年考的北大（理科）。就是一定要下决心推倒重来，就找的这种退休老教师挨科补课。,飞羽萌,10
把分校实验班倒数第二弄到海淀区第一就6万[偷笑R],尧大猫,5
[笑哭R]说实话按照现阶段孩子的情况 结合目标 钱给少了 他的找一个团队的老师,你大姨,2
我想起了撒贝宁,zz,2
这真不是有钱人,神经蛙,4
能把年级中下游的孩子教成海淀区第一，这老师还看得上6w奖励吗？而且这家长提出帮孩子发一篇国际顶刊一作奖励4w[黑薯问号R]要是有这样的好事，贷款我也买上它几篇。按着奖励标准有钱人不一定，想得美是真的。,芝士就是力量！,993
我如果能top10毕业，还能把学生带成海淀第一，我还能看得上那几万块钱么[笑哭R],我爱锅包肉火锅麻辣烫凉皮,532
能把我孩子培养成这样，我能给这奖励后面再加个0。这真不算什么。,用户已注销,183
把一个普通中上游小孩辅导成海淀区第一简直难于上青天好吗，有这本事我随便干点啥都能挣6万[笑哭R],大萌王与小世界,127
top10且能达到她要求这么用心的 正儿八经去做一份工作事业只会比这个赚得多还能积累社会经验和工作资历,小红薯629028A8,85
错了，人分初中比本部牛。,Jenny,3
初中人大附中分校是全海淀top1，要比人大附中初中的本校好，,恒温恒湿,5
我只能说，给的太少了[doge][doge][doge]要是能带到第一名，别说六万，六百万都有家长愿意[doge],用户已注销,24
这标准 出这点钱好意思叫奖金？,阳阳,18
说说月薪吧，奖励都是拿不到的东西,SandyL,14
蹲！蹲！！蹲！！！急需家教,黄不荒,0
211理工科研一在读 🉑教全年级段数学英语 坐标北京朝阳东四环 寒暑假兼职,SERIOUS,0
最近加了一个中介小哥，提供家教信息都是高质量高净值家庭，我自己这边课时费可以保障，主要是收费简直不要太低，比那些无良中介强太多了,POP-UP,0
一.个人简介北京大学数院研究生，七年的一对一教学经验，有高中数学教师资格证。二.教学成果辅导小学奥数一对二。辅导全国卷考试年排900到年排330。北京高二学生数学从70——94。北京高一学生数学提高10分。三.教课风格擅长鼓励式教学，通过引导学生思考来发掘潜力。对于不同情况的孩子因材施教，夯实基础，巩固提高。介绍初高中学习技巧方法，有自己独特的总结归纳技巧。四.教学方式线上,北大weiwei,0
女，29，江西女[拔草R]，坐标北京，喜欢小盆友，口语较好，雅思7.5，六级554。本985+世界前三十硕，物理和经济学背景。本科时带过英语、化学、数学的上门家教[偷笑R][偷笑R]本科获专业奖学金，硕士英国Distinction一等学位。个人爱好旅行，喜欢小动物，看看有缘滴小朋友[微笑R][微笑R],Anniecloset,0
求拉群,爱吃托马斯,0
需要个寒假能在北京线下辅导初二孩子作业的大学生老师，最好数学和英语比较好,立,0
蹲蹲海淀学生 本人211计算机大三,🌙,1
蹲学生。本人女，211学校国际新闻专业，四六级成绩600+，专四通过，普通话二甲；高考670+；同时有丰富家教经验，之前带过自家弟弟妹妹，一名四年级女生全科和两名新初一男生数学。擅长小初语文、小初数学、初中科学等科目～,招财鱼🍀,0
家在呼家楼附近，需要家教,苏苏,0
蹲北京大学生，急需家教老师[哭惹R],cosplay完就改名,0
捞捞北京想接家教的uu，手上现在有好多单子出不去[哭惹R],辞.,1
蹲北京家教大学生 一般小学到高中都有,C9_Offical,0
蹲兼职[哭惹R],SS,0
北航理学说是，蹲学生,我们各自努力，顶端相见,0
北京211在读接语文英语等,KAZL,0
蹲家教资源 求中介,咪咕,0
清华大学 蹲个学生,小西米,0
北大毕业，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接北京家教，可教小学初中高一数学英语，本人有亲和力有耐心,星星✨,0
蹲一蹲北京四川想做家教的宝子,小红薯62205B9E,0
北大硕士，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接家教,星星✨,1
北京985高校营养健康博士在读，女生，喜欢教育工作，四六级本科已通过，有教师资格证，想找一个北京家教[黄金薯R],曌,0
礼貌借楼[派对R][派对R]蹲北京学生[偷笑R]本人女，19岁，中国传媒大学，准大二[派对R]，性格沉稳踏实负责[偷笑R]可教小学、初中生、高一数理化。[派对R]高考省排名前1.07%，理综236，英语135，大学物理97（满分100），中考数学110+（满分120），化学40+（满分50）[派对R][派对R]有4段家教经验，曾辅导一名初中生数学，现该生中考110（满分120）[赞R][赞R][赞R]坐标北京朝阳区，暑假会留京。[害羞R][害羞R]8月5-8月30日上午可兼职家教，线下（需要在北京）[派对R][派对R]9月开学后时间可以商量[赞R],昔洛的奶糖,1
捞想做家教的北京大学生[害羞R],开心噜噜哒,0
捞一下想做北京家教的宝子们。[飞吻R],开心噜噜哒,0
这也太少了[笑哭R]下游往中游，和中游往上游的难度可不一样，这还是全科的,家有小虎妞,0
北京985研一在读，可带小学全科和初中英语，家教经验丰富，欢迎家长私聊,努力的榴莲糖,2
找能做深圳上海杭州北京家教的！！有一年以上经验，或者985 211 大三大四生，住家全国可接！！,橙子,0
蹲家教群[哭惹R],jj南北,0
蹲学生，北京师范大学大二在读，女，家教经验丰富，高考数学英语皆140+，四六级已过，普通话二甲。,小昭,0
什么群 相进哈哈哈哈哈,嘟嘟,0
做仰卧起坐都有钱拿[捂脸R][捂脸R][捂脸R],呼啦呼啦圈,0
北京211本科，女生，可以教小学初中高中数学和英语[微笑R],Miller0512,0
初中人分比本校牛,锦瑟,0
北京大学在读，暑假接高中数学物理化学，（有自己很牛逼的方法，成绩差也适用,piiinky pie🎈,0
求一个初一英语家教老师，在金隅学府,小红薯63BFEC63,0
有家教群能拉我一下吗,蓝宝铲屎官,1
求拉群,Suspicious,0
大学生老师会干,李老师,0
这里[偷笑R],李老师,0
蹲家教群,书海泛舟,0
求拉家教群,今天学英语了吗,0
想进群[笑哭R][笑哭R][笑哭R],笑不露钢牙,0
🙋🏻、成绩优异、留学生[害羞R]会英俄双语、舞蹈可以陪练,123在评漂流,0
海淀第一给6w？？？冲家长这脑子 孩子也考不了第一[笑哭R],秋一秋酷,0
我最多带到过海淀区30，再往上就没了，好难啊，跟孩子悟性有关系的,普通群众,0
这家长也是异想天开 能给孩子教成海淀第一 你一年至少给个八十万,小红薯65303799,0
主要是高强度的作业训练孩子能做到吗？会不会厌学[笑哭R]会不会身体吃不消[笑哭R],不爱学习的兔子,0
谁能把我儿子辅导成为小学年级第一我能奖励30w[笑哭R],是我呀,0
说实话，这有钱人钱太少了吧,还我炸酱面,0
我当初也看到这个了[偷笑R],嗯呐,0
能保持就不错了[笑哭R],肥仙女,0
能把我娃送进天津市五所（最好的五个高中），20万少不少？,嘟嘟姐姐小专家,0
都海淀区第一了，还需要家教吗,嗷嗷爱吃鲷鱼烧,2
只有闵姜西可以,Renee,0
这太少了，我这儿，天天去老师家作业的都不止。,用户已注销,4
这个条件不咋样，据我所知的成都某老板，也不是特别特别有钱的那种，顾的他儿子的教导主任，从放学接孩子去他家辅导学习，晚上送回来，就这一项20万一年。,......,3
海淀区第一才几万块，呵呵[笑哭R]在北京这不叫有钱人吧,爱吃蛋炒饭,10
招太子太傅呢,用户已注销,5
这个我也看见类似的了 我惊了[笑哭R],肉🐰想吃锅包肉,1
laak,橘子味的小仙女🍊,0
把吊车尾带成区第一，百来万都不算多,Nini,13
有这样的家教请联系我！我贷款也要发国际顶刊！读博士头发都要掉光了,用户已注销,9
前半部分对老师的要求很变态的,小浩的海角,3
这个价格在首都来讲的话有点抠门的,小浩的海角,4
我们学校这边好多找这样的老师的，关键我们也没时间一天陪五个小时[笑哭R][笑哭R],弦歌不辍的小公主,0
海淀区第一你在逗我？前100你也是逗我呢。有这个能力人家能看上这几万块钱？,Vi盖茨比,6
我在朋友圈也看到了[笑哭R],野生时尚博主Nancy,0
讲真...奖金真心不多.,KenZo爱生活,3
所以那些说读书无用论的人还会再叨叨叨吗、,star,3
老实说这个价钱真心便宜，连月嫂都比这个赚得容易。,rene,7
又扣又精,萌萌的小肥啾🌸,9
要求那么高，薪水跟不上，有点眼高手低了[笑哭R],嘻嘻国王鸭哒,5
这种条件只能有老师赌一把的，我二哥刚毕业教高中，学校分配最差的班给他。他硬是教成最好的班，十几年前本科还是比较吃香的时候他带的班全是二本以上，后来找他补课的都踏破门槛了，还得托关系花好价钱补课，想一对一不可能，每天一个小时二十多个学生。这种条件找不到现成这样的老师只能找到缺钱的赌一把的老师，等他教出来这样的学生哪怕一个就不是这个钱能请的动的了,小红薯62E07DD8,2
这娃要是真笨，给1000万也挣不上,LorettaLau,5
我建议他最好找那种退休的老教师，不要过于在乎老师学历。对付应试教育，还是要这种身经百战，英雄不问出处的老教师。我身边就有的真实案例，孩子五年级数学不及格 去年考的北大（理科）。就是一定要下决心推倒重来，就找的这种退休老教师挨科补课。,飞羽萌,10
把分校实验班倒数第二弄到海淀区第一就6万[偷笑R],尧大猫,5
[笑哭R]说实话按照现阶段孩子的情况 结合目标 钱给少了 他的找一个团队的老师,你大姨,2
我想起了撒贝宁,zz,2
这真不是有钱人,神经蛙,4
求进这个群[笑哭R],剧本杀小透明,0
当年我爸妈要是说一句考上全市前十给我4万块零花钱，我直接点把火烧了我的小说漫画然后往死里学[笑哭R][笑哭R],用户已注销,6
海淀区第一就奖6万？至少得在后面加个0[笑哭R],May,4
不是我说，四川高考也不太容易吧，我从小补50块钱的大课，中考不也省重点，高考发挥不太好不也进了浙大自动化吗，汉族考生，没加分，小城市，没大赛参加[飞吻R],Yannah,1
海淀区第一？知道是什么概念么，6w真的想多了,-..- -.--,5
照他这要求条件给的价格并不算高。。,LEM,0
十一的学生表示这种真不算有钱人，同学里花钱辅导的比这花的多多了[笑哭R]（当然也是少数）,星夜骑士時-,5
要是能把他带成海淀区第一的人，别的人肯定都是求着他去辅导的，起码年薪几十万甚至几百万吧，这个6万真的太[笑哭R],希望可瘦20斤,8
这奖励不太行啊[笑哭R],改个名字,0
实验班倒数第二的到满分，没那拿满分的脑子，就是给5个亿老师也没办法啊[捂脸R]（除非不正当手段）,Ambergel,3
能把年级中下游的孩子教成海淀区第一，这老师还看得上6w奖励吗？而且这家长提出帮孩子发一篇国际顶刊一作奖励4w[黑薯问号R]要是有这样的好事，贷款我也买上它几篇。按着奖励标准有钱人不一定，想得美是真的。,芝士就是力量！,993
我如果能top10毕业，还能把学生带成海淀第一，我还能看得上那几万块钱么[笑哭R],我爱锅包肉火锅麻辣烫凉皮,532
能把我孩子培养成这样，我能给这奖励后面再加个0。这真不算什么。,用户已注销,183
把一个普通中上游小孩辅导成海淀区第一简直难于上青天好吗，有这本事我随便干点啥都能挣6万[笑哭R],大萌王与小世界,127
top10且能达到她要求这么用心的 正儿八经去做一份工作事业只会比这个赚得多还能积累社会经验和工作资历,小红薯629028A8,85
错了，人分初中比本部牛。,Jenny,3
初中人大附中分校是全海淀top1，要比人大附中初中的本校好，,恒温恒湿,5
我只能说，给的太少了[doge][doge][doge]要是能带到第一名，别说六万，六百万都有家长愿意[doge],用户已注销,24
这标准 出这点钱好意思叫奖金？,阳阳,18
说说月薪吧，奖励都是拿不到的东西,SandyL,14
蹲！蹲！！蹲！！！急需家教,黄不荒,0
211理工科研一在读 🉑教全年级段数学英语 坐标北京朝阳东四环 寒暑假兼职,SERIOUS,0
最近加了一个中介小哥，提供家教信息都是高质量高净值家庭，我自己这边课时费可以保障，主要是收费简直不要太低，比那些无良中介强太多了,POP-UP,0
一.个人简介北京大学数院研究生，七年的一对一教学经验，有高中数学教师资格证。二.教学成果辅导小学奥数一对二。辅导全国卷考试年排900到年排330。北京高二学生数学从70——94。北京高一学生数学提高10分。三.教课风格擅长鼓励式教学，通过引导学生思考来发掘潜力。对于不同情况的孩子因材施教，夯实基础，巩固提高。介绍初高中学习技巧方法，有自己独特的总结归纳技巧。四.教学方式线上,北大weiwei,0
女，29，江西女[拔草R]，坐标北京，喜欢小盆友，口语较好，雅思7.5，六级554。本985+世界前三十硕，物理和经济学背景。本科时带过英语、化学、数学的上门家教[偷笑R][偷笑R]本科获专业奖学金，硕士英国Distinction一等学位。个人爱好旅行，喜欢小动物，看看有缘滴小朋友[微笑R][微笑R],Anniecloset,0
求拉群,爱吃托马斯,0
需要个寒假能在北京线下辅导初二孩子作业的大学生老师，最好数学和英语比较好,立,0
蹲蹲海淀学生 本人211计算机大三,🌙,1
蹲学生。本人女，211学校国际新闻专业，四六级成绩600+，专四通过，普通话二甲；高考670+；同时有丰富家教经验，之前带过自家弟弟妹妹，一名四年级女生全科和两名新初一男生数学。擅长小初语文、小初数学、初中科学等科目～,招财鱼🍀,0
家在呼家楼附近，需要家教,苏苏,0
蹲北京大学生，急需家教老师[哭惹R],cosplay完就改名,0
捞捞北京想接家教的uu，手上现在有好多单子出不去[哭惹R],辞.,1
蹲北京家教大学生 一般小学到高中都有,C9_Offical,0
蹲兼职[哭惹R],SS,0
北航理学说是，蹲学生,我们各自努力，顶端相见,0
北京211在读接语文英语等,KAZL,0
蹲家教资源 求中介,咪咕,0
清华大学 蹲个学生,小西米,0
北大毕业，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接北京家教，可教小学初中高一数学英语，本人有亲和力有耐心,星星✨,0
蹲一蹲北京四川想做家教的宝子,小红薯62205B9E,0
北大硕士，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接家教,星星✨,1
北京985高校营养健康博士在读，女生，喜欢教育工作，四六级本科已通过，有教师资格证，想找一个北京家教[黄金薯R],曌,0
礼貌借楼[派对R][派对R]蹲北京学生[偷笑R]本人女，19岁，中国传媒大学，准大二[派对R]，性格沉稳踏实负责[偷笑R]可教小学、初中生、高一数理化。[派对R]高考省排名前1.07%，理综236，英语135，大学物理97（满分100），中考数学110+（满分120），化学40+（满分50）[派对R][派对R]有4段家教经验，曾辅导一名初中生数学，现该生中考110（满分120）[赞R][赞R][赞R]坐标北京朝阳区，暑假会留京。[害羞R][害羞R]8月5-8月30日上午可兼职家教，线下（需要在北京）[派对R][派对R]9月开学后时间可以商量[赞R],昔洛的奶糖,1
捞想做家教的北京大学生[害羞R],开心噜噜哒,0
捞一下想做北京家教的宝子们。[飞吻R],开心噜噜哒,0
这也太少了[笑哭R]下游往中游，和中游往上游的难度可不一样，这还是全科的,家有小虎妞,0
北京985研一在读，可带小学全科和初中英语，家教经验丰富，欢迎家长私聊,努力的榴莲糖,2
找能做深圳上海杭州北京家教的！！有一年以上经验，或者985 211 大三大四生，住家全国可接！！,橙子,0
蹲家教群[哭惹R],jj南北,0
蹲学生，北京师范大学大二在读，女，家教经验丰富，高考数学英语皆140+，四六级已过，普通话二甲。,小昭,0
什么群 相进哈哈哈哈哈,嘟嘟,0
做仰卧起坐都有钱拿[捂脸R][捂脸R][捂脸R],呼啦呼啦圈,0
北京211本科，女生，可以教小学初中高中数学和英语[微笑R],Miller0512,0
初中人分比本校牛,锦瑟,0
